,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2021-10-07 23:00:00,0.0,,-999.0,22.42,92.49,91.46,0.56,224.3,98.85
2021-10-08 00:00:00,0.0,,-999.0,21.83,94.94,91.41,0.64,239.0,99.14
2021-10-08 01:00:00,0.0,,-999.0,21.45,96.39,91.36,0.83,248.1,99.41
2021-10-08 02:00:00,0.0,,-999.0,21.23,97.33,91.34,1.02,251.2,100.0
2021-10-08 03:00:00,0.0,,-999.0,21.13,97.82,91.34,1.24,254.1,99.73
2021-10-08 04:00:00,0.0,,-999.0,21.05,98.05,91.37,1.43,256.3,100.0
2021-10-08 05:00:00,1.08,,0.08,20.95,98.14,91.43,1.45,257.2,100.0
2021-10-08 06:00:00,55.8,,0.21,21.35,97.03,91.51,2.05,257.6,95.12
2021-10-08 07:00:00,176.32,,0.3,22.17,94.19,91.57,2.63,259.2,96.71
2021-10-08 08:00:00,330.4,,0.38,23.26,89.22,91.62,2.79,263.2,99.76
2021-10-08 09:00:00,599.6,,0.55,24.7,82.5,91.65,2.85,267.0,98.43
2021-10-08 10:00:00,660.38,,0.54,25.56,78.01,91.63,2.94,268.8,89.47
2021-10-08 11:00:00,700.08,,0.54,26.04,75.76,91.55,2.92,268.0,82.32
2021-10-08 12:00:00,643.38,,0.51,26.48,73.83,91.46,2.85,266.8,83.78
2021-10-08 13:00:00,585.1,,0.52,26.58,73.13,91.39,2.7,266.2,94.15
2021-10-08 14:00:00,419.5,,0.45,26.39,74.08,91.34,2.47,266.5,95.56
2021-10-08 15:00:00,260.8,,0.39,25.98,77.01,91.34,2.0,271.1,89.94
2021-10-08 16:00:00,103.45,,0.29,25.32,81.62,91.37,1.49,276.2,96.83
2021-10-08 17:00:00,7.47,,0.15,23.99,90.3,91.42,0.86,282.7,98.46
2021-10-08 18:00:00,0.0,,-999.0,23.14,92.48,91.49,0.83,288.2,98.58
2021-10-08 19:00:00,0.0,,-999.0,22.8,93.24,91.56,0.97,291.2,99.39
2021-10-08 20:00:00,0.0,,-999.0,22.51,93.85,91.63,1.2,289.5,99.36
2021-10-08 21:00:00,0.0,,-999.0,22.25,94.52,91.66,1.64,287.4,99.88
2021-10-08 22:00:00,0.0,,-999.0,21.99,95.36,91.65,2.13,283.8,100.0
2021-10-08 23:00:00,0.0,,-999.0,21.69,96.42,91.62,2.45,281.3,99.74
2021-10-09 00:00:00,0.0,,-999.0,21.42,97.12,91.56,2.56,278.5,99.33
2021-10-09 01:00:00,0.0,,-999.0,21.23,97.25,91.47,2.8,278.2,100.0
2021-10-09 02:00:00,0.0,,-999.0,21.04,97.24,91.42,2.89,277.0,99.07
2021-10-09 03:00:00,0.0,,-999.0,20.84,97.29,91.44,2.56,273.1,98.96
2021-10-09 04:00:00,0.0,,-999.0,20.66,97.38,91.5,2.2,266.4,99.34
2021-10-09 05:00:00,2.5,,0.18,20.5,97.53,91.58,2.13,262.7,99.58
2021-10-09 06:00:00,51.33,,0.19,20.74,96.65,91.65,2.51,263.8,99.55
2021-10-09 07:00:00,159.93,,0.27,21.53,93.81,91.71,3.07,265.9,100.0
2021-10-09 08:00:00,279.08,,0.32,22.91,87.69,91.75,3.66,269.4,99.17
2021-10-09 09:00:00,474.12,,0.44,24.49,80.03,91.77,3.77,274.3,99.26
2021-10-09 10:00:00,526.5,,0.43,25.5,75.29,91.74,3.76,279.3,99.79
2021-10-09 11:00:00,514.2,,0.4,26.0,73.3,91.68,3.71,283.4,100.0
2021-10-09 12:00:00,452.17,,0.36,26.28,72.12,91.6,3.56,286.0,99.88
2021-10-09 13:00:00,397.38,,0.35,26.4,71.51,91.53,3.41,287.4,99.02
2021-10-09 14:00:00,194.52,,0.21,26.25,72.12,91.5,3.24,286.5,100.0
2021-10-09 15:00:00,183.27,,0.28,25.79,74.92,91.48,2.89,286.1,100.0
2021-10-09 16:00:00,61.65,,0.18,24.87,81.82,91.51,2.09,285.6,99.96
2021-10-09 17:00:00,6.62,,0.14,23.43,91.2,91.57,1.12,285.5,100.0
2021-10-09 18:00:00,0.0,,-999.0,22.49,94.34,91.63,0.94,282.9,99.92
2021-10-09 19:00:00,0.0,,-999.0,22.12,95.32,91.71,0.98,279.4,99.76
2021-10-09 20:00:00,0.0,,-999.0,21.92,95.84,91.77,1.15,275.5,99.76
2021-10-09 21:00:00,0.0,,-999.0,21.72,96.31,91.79,1.4,269.6,100.0
2021-10-09 22:00:00,0.0,,-999.0,21.57,96.67,91.76,1.91,264.0,100.0
2021-10-09 23:00:00,0.0,,-999.0,21.4,96.94,91.71,2.42,258.8,100.0
2021-10-10 00:00:00,0.0,,-999.0,21.19,97.27,91.64,2.65,255.6,100.0
2021-10-10 01:00:00,0.0,,-999.0,20.93,97.55,91.58,2.56,254.1,100.0
2021-10-10 02:00:00,0.0,,-999.0,20.65,97.71,91.53,2.34,254.4,99.74
2021-10-10 03:00:00,0.0,,-999.0,20.37,97.81,91.5,2.14,256.2,98.2
2021-10-10 04:00:00,0.0,,-999.0,20.15,97.82,91.52,1.97,261.3,96.22
2021-10-10 05:00:00,3.22,,0.23,20.01,97.75,91.57,1.83,269.7,92.26
2021-10-10 06:00:00,87.88,,0.33,20.22,96.8,91.64,2.08,280.6,88.06
2021-10-10 07:00:00,270.15,,0.46,20.97,93.72,91.71,2.52,287.8,87.72
2021-10-10 08:00:00,480.9,,0.55,22.25,87.62,91.76,2.87,290.6,78.55
2021-10-10 09:00:00,683.95,,0.63,23.97,78.73,91.77,3.14,295.5,68.0
2021-10-10 10:00:00,767.97,,0.62,25.57,71.69,91.72,3.27,298.9,64.03
2021-10-10 11:00:00,785.5,,0.61,26.52,68.24,91.62,3.31,300.5,67.53
2021-10-10 12:00:00,800.55,,0.64,26.89,66.79,91.52,3.27,301.7,37.46
2021-10-10 13:00:00,682.1,,0.61,27.05,66.0,91.46,3.2,304.0,48.87
2021-10-10 14:00:00,451.27,,0.49,26.8,66.53,91.41,3.09,307.8,74.3
2021-10-10 15:00:00,267.4,,0.41,26.04,70.64,91.4,2.7,313.0,81.61
2021-10-10 16:00:00,89.12,,0.26,25.1,77.47,91.42,2.01,320.9,75.41
2021-10-10 17:00:00,4.12,,0.09,23.54,87.78,91.47,1.23,330.7,99.23
2021-10-10 18:00:00,0.0,,-999.0,22.44,92.08,91.53,1.05,341.0,99.76
2021-10-10 19:00:00,0.0,,-999.0,21.89,93.63,91.59,1.09,346.2,99.53
2021-10-10 20:00:00,0.0,,-999.0,21.47,94.96,91.66,1.11,347.5,100.0
2021-10-10 21:00:00,0.0,,-999.0,21.14,96.0,91.68,1.05,345.7,100.0
2021-10-10 22:00:00,0.0,,-999.0,20.85,96.75,91.65,0.98,338.4,100.0
2021-10-10 23:00:00,0.0,,-999.0,20.54,97.6,91.59,0.93,327.3,99.28
2021-10-11 00:00:00,0.0,,-999.0,20.3,98.37,91.51,0.98,316.7,99.76
2021-10-11 01:00:00,0.0,,-999.0,20.17,98.77,91.43,1.11,307.7,100.0
2021-10-11 02:00:00,0.0,,-999.0,20.14,98.71,91.38,1.31,301.3,99.9
2021-10-11 03:00:00,0.0,,-999.0,20.05,98.64,91.37,1.4,297.3,98.7
2021-10-11 04:00:00,0.0,,-999.0,19.89,98.67,91.4,1.34,295.6,97.39
2021-10-11 05:00:00,2.92,,0.21,19.69,98.78,91.47,1.31,294.8,95.17
2021-10-11 06:00:00,63.72,,0.24,20.2,96.95,91.56,2.05,294.8,93.07
2021-10-11 07:00:00,193.45,,0.33,21.57,92.77,91.63,2.64,299.3,95.61
2021-10-11 08:00:00,364.38,,0.42,23.62,83.58,91.66,2.94,305.2,90.62
2021-10-11 09:00:00,585.3,,0.54,25.54,74.19,91.64,2.92,305.4,83.91
2021-10-11 10:00:00,688.3,,0.56,26.65,69.54,91.57,2.75,301.8,74.22
2021-10-11 11:00:00,782.97,,0.61,27.16,67.09,91.46,2.57,298.9,71.23
2021-10-11 12:00:00,728.4,,0.58,27.39,65.88,91.35,2.39,296.4,59.59
2021-10-11 13:00:00,590.33,,0.53,27.35,65.26,91.27,2.21,294.6,61.04
2021-10-11 14:00:00,368.5,,0.4,26.86,65.95,91.22,1.88,292.9,87.63
2021-10-11 15:00:00,245.15,,0.37,26.11,69.86,91.21,1.42,290.2,93.05
2021-10-11 16:00:00,54.85,,0.16,25.33,76.05,91.25,0.96,283.3,83.59
2021-10-11 17:00:00,1.25,,0.03,24.23,82.97,91.31,0.65,278.9,98.88
2021-10-11 18:00:00,0.0,,-999.0,23.52,85.81,91.37,0.45,264.9,99.87
2021-10-11 19:00:00,0.0,,-999.0,23.23,84.61,91.45,0.42,233.7,99.75
2021-10-11 20:00:00,0.0,,-999.0,22.78,86.54,91.51,0.45,210.5,100.0
2021-10-11 21:00:00,0.0,,-999.0,22.3,89.61,91.54,0.45,202.0,99.95
2021-10-11 22:00:00,0.0,,-999.0,21.89,92.08,91.52,0.41,191.3,100.0
2021-10-11 23:00:00,0.0,,-999.0,21.56,93.34,91.46,0.35,175.1,99.59
2021-10-12 00:00:00,0.0,,-999.0,21.33,93.51,91.4,0.27,145.7,99.88
2021-10-12 01:00:00,0.0,,-999.0,21.18,93.12,91.34,0.15,86.2,99.49
2021-10-12 02:00:00,0.0,,-999.0,20.99,93.71,91.3,0.35,0.0,100.0
2021-10-12 03:00:00,0.0,,-999.0,20.62,95.27,91.3,0.57,342.5,100.0
2021-10-12 04:00:00,0.0,,-999.0,20.31,96.55,91.34,0.66,329.2,98.24
2021-10-12 05:00:00,0.0,,-999.0,20.16,96.8,91.41,0.77,320.3,84.89
2021-10-12 06:00:00,91.6,,0.33,20.91,95.48,91.49,1.13,309.6,75.46
2021-10-12 07:00:00,226.43,,0.38,21.97,91.14,91.58,2.07,300.5,87.63
2021-10-12 08:00:00,471.9,,0.54,22.98,86.79,91.63,2.71,287.8,77.83
2021-10-12 09:00:00,643.7,,0.59,24.12,80.42,91.65,2.94,276.8,72.6
2021-10-12 10:00:00,698.6,,0.57,24.95,75.35,91.61,2.78,268.1,83.04
2021-10-12 11:00:00,776.88,,0.61,25.48,72.37,91.52,2.57,262.4,71.25
2021-10-12 12:00:00,735.97,,0.59,25.78,71.13,91.41,2.51,259.4,76.77
2021-10-12 13:00:00,549.28,,0.49,25.92,70.3,91.31,2.52,259.3,76.68
2021-10-12 14:00:00,388.83,,0.42,25.78,70.2,91.26,2.46,262.5,90.98
2021-10-12 15:00:00,208.98,,0.32,25.38,72.15,91.26,2.23,267.4,92.45
2021-10-12 16:00:00,66.9,,0.2,24.52,78.36,91.3,1.64,271.7,88.24
2021-10-12 17:00:00,3.62,,0.09,23.1,87.95,91.36,0.97,277.1,99.47
2021-10-12 18:00:00,0.0,,-999.0,22.03,92.46,91.44,0.7,280.7,100.0
2021-10-12 19:00:00,0.0,,-999.0,21.62,93.38,91.51,0.75,280.7,100.0
2021-10-12 20:00:00,0.0,,-999.0,21.22,94.39,91.57,0.89,273.2,99.85
2021-10-12 21:00:00,0.0,,-999.0,20.79,95.63,91.58,1.13,263.4,100.0
2021-10-12 22:00:00,0.0,,-999.0,20.49,96.83,91.54,1.51,255.0,99.49
2021-10-12 23:00:00,0.0,,-999.0,20.43,97.19,91.48,2.07,249.9,100.0
2021-10-13 00:00:00,0.0,,-999.0,20.31,97.25,91.43,2.39,248.9,99.63
2021-10-13 01:00:00,0.0,,-999.0,20.19,97.19,91.38,2.55,251.2,100.0
2021-10-13 02:00:00,0.0,,-999.0,20.14,96.98,91.36,2.48,252.9,100.0
2021-10-13 03:00:00,0.0,,-999.0,20.07,97.17,91.37,2.25,252.4,95.18
2021-10-13 04:00:00,0.0,,-999.0,20.02,97.21,91.41,2.13,250.2,56.74
2021-10-13 05:00:00,0.0,,-999.0,19.96,97.25,91.46,2.25,248.9,48.71
2021-10-13 06:00:00,107.55,,0.38,20.22,96.48,91.51,2.76,251.6,49.44
2021-10-13 07:00:00,268.88,,0.46,21.09,93.56,91.55,3.63,261.1,66.19
2021-10-13 08:00:00,467.38,,0.54,22.47,86.49,91.57,4.3,270.3,60.05
2021-10-13 09:00:00,470.0,,0.43,24.37,77.17,91.56,4.25,277.0,87.6
2021-10-13 10:00:00,465.48,,0.38,25.8,71.34,91.5,3.91,281.5,90.16
2021-10-13 11:00:00,615.83,,0.48,26.49,68.96,91.41,3.43,283.1,91.3
2021-10-13 12:00:00,711.42,,0.57,26.54,68.56,91.32,3.01,283.1,76.13
2021-10-13 13:00:00,640.15,,0.57,26.45,68.46,91.25,2.71,282.6,48.96
2021-10-13 14:00:00,512.42,,0.56,26.2,69.53,91.2,2.61,279.9,67.57
2021-10-13 15:00:00,316.65,,0.49,25.53,73.31,91.2,2.38,276.0,63.5
2021-10-13 16:00:00,131.65,,0.39,24.66,79.28,91.25,1.78,273.2,72.71
2021-10-13 17:00:00,9.12,,0.23,23.3,88.21,91.32,1.03,268.9,90.18
2021-10-13 18:00:00,0.0,,-999.0,22.33,92.23,91.39,0.75,258.4,99.31
2021-10-13 19:00:00,0.0,,-999.0,21.9,93.17,91.46,0.79,246.0,99.34
2021-10-13 20:00:00,0.0,,-999.0,21.41,94.71,91.52,0.93,239.0,99.97
2021-10-13 21:00:00,0.0,,-999.0,20.96,95.56,91.52,1.22,238.4,100.0
2021-10-13 22:00:00,0.0,,-999.0,20.58,96.29,91.48,1.6,239.9,99.84
2021-10-13 23:00:00,0.0,,-999.0,20.33,96.97,91.45,1.82,241.0,100.0
2021-10-14 00:00:00,0.0,,-999.0,20.16,97.22,91.4,1.8,243.3,99.78
2021-10-14 01:00:00,0.0,,-999.0,20.03,97.29,91.37,1.69,245.6,99.71
2021-10-14 02:00:00,0.0,,-999.0,19.95,97.2,91.36,1.61,247.4,98.63
2021-10-14 03:00:00,0.0,,-999.0,19.88,97.09,91.38,1.46,249.9,98.05
2021-10-14 04:00:00,0.0,,-999.0,19.77,96.98,91.42,1.41,256.1,88.99
2021-10-14 05:00:00,0.0,,-999.0,19.65,96.63,91.47,1.5,266.6,98.79
2021-10-14 06:00:00,109.3,,0.39,19.83,95.72,91.51,1.7,277.4,90.4
2021-10-14 07:00:00,296.5,,0.51,20.72,92.58,91.54,2.15,283.5,67.58
2021-10-14 08:00:00,478.52,,0.55,22.3,84.64,91.56,2.41,277.9,72.37
2021-10-14 09:00:00,635.45,,0.59,24.3,74.86,91.54,2.54,272.5,63.16
2021-10-14 10:00:00,748.58,,0.61,26.01,68.46,91.46,2.56,266.9,49.54
2021-10-14 11:00:00,800.65,,0.63,27.12,65.57,91.36,2.56,264.4,61.23
2021-10-14 12:00:00,671.12,,0.54,27.77,64.25,91.25,2.51,263.8,66.29
2021-10-14 13:00:00,566.62,,0.51,27.96,63.83,91.18,2.39,263.3,78.24
2021-10-14 14:00:00,516.62,,0.57,27.75,64.39,91.14,2.18,262.6,76.14
2021-10-14 15:00:00,317.12,,0.49,27.23,66.27,91.14,1.86,263.2,79.17
2021-10-14 16:00:00,119.78,,0.36,26.38,72.99,91.18,1.16,263.1,88.94
2021-10-14 17:00:00,9.62,,0.25,25.01,80.84,91.23,0.72,261.2,88.26
2021-10-14 18:00:00,0.0,,-999.0,24.11,83.74,91.28,0.54,257.2,90.82
2021-10-14 19:00:00,0.0,,-999.0,23.79,84.24,91.34,0.5,251.2,98.63
2021-10-14 20:00:00,0.0,,-999.0,23.47,84.02,91.37,0.45,242.3,99.4
2021-10-14 21:00:00,0.0,,-999.0,23.03,84.89,91.35,0.39,219.8,99.66
2021-10-14 22:00:00,0.0,,-999.0,22.45,87.56,91.3,0.4,200.7,99.32
2021-10-14 23:00:00,0.0,,-999.0,21.95,89.39,91.24,0.45,182.5,99.32
2021-10-15 00:00:00,0.0,,-999.0,21.55,91.14,91.17,0.54,168.3,99.47
2021-10-15 01:00:00,0.0,,-999.0,21.04,93.52,91.12,0.6,158.6,99.52
2021-10-15 02:00:00,0.0,,-999.0,20.64,95.17,91.08,0.62,159.2,99.59
2021-10-15 03:00:00,0.0,,-999.0,20.33,96.33,91.07,0.62,166.0,99.49
2021-10-15 04:00:00,0.0,,-999.0,20.06,97.23,91.08,0.62,175.4,99.2
2021-10-15 05:00:00,0.0,,-999.0,19.91,97.75,91.13,0.61,187.6,99.01
2021-10-15 06:00:00,66.35,,0.24,20.65,96.7,91.2,0.89,206.0,98.54
2021-10-15 07:00:00,206.75,,0.35,21.84,93.36,91.26,1.36,219.6,99.71
2021-10-15 08:00:00,360.77,,0.42,23.39,87.06,91.29,1.03,225.0,93.66
2021-10-15 09:00:00,509.75,,0.47,25.18,77.84,91.29,0.19,288.4,91.46
2021-10-15 10:00:00,558.03,,0.46,26.44,71.19,91.23,0.66,25.0,83.57
2021-10-15 11:00:00,553.7,,0.43,27.54,66.82,91.13,0.96,38.7,91.24
2021-10-15 12:00:00,504.05,,0.41,28.09,64.56,91.02,1.13,46.4,92.31
2021-10-15 13:00:00,481.58,,0.43,27.61,65.95,90.95,1.19,57.0,80.34
2021-10-15 14:00:00,428.8,,0.47,26.98,69.05,90.91,1.08,72.2,78.32
2021-10-15 15:00:00,246.73,,0.38,26.24,73.13,90.91,0.97,91.8,84.55
2021-10-15 16:00:00,93.18,,0.28,25.35,80.48,90.95,0.78,98.9,81.3
2021-10-15 17:00:00,2.4,,0.06,24.15,87.66,91.01,0.66,96.9,99.36
2021-10-15 18:00:00,0.0,,-999.0,23.24,93.32,91.08,0.56,96.1,99.61
2021-10-15 19:00:00,0.0,,-999.0,22.8,94.67,91.15,0.67,96.0,99.94
2021-10-15 20:00:00,0.0,,-999.0,22.5,95.52,91.2,0.78,97.4,100.0
2021-10-15 21:00:00,0.0,,-999.0,22.23,96.19,91.19,0.85,99.5,100.0
2021-10-15 22:00:00,0.0,,-999.0,22.01,96.8,91.16,0.86,101.4,99.69
2021-10-15 23:00:00,0.0,,-999.0,21.9,97.14,91.13,0.79,107.7,99.56
2021-10-16 00:00:00,0.0,,-999.0,21.81,97.4,91.07,0.72,114.4,100.0
2021-10-16 01:00:00,0.0,,-999.0,21.75,97.47,91.02,0.74,113.1,92.66
2021-10-16 02:00:00,0.0,,-999.0,21.69,97.45,90.97,0.81,115.0,97.79
2021-10-16 03:00:00,0.0,,-999.0,21.62,97.41,90.95,0.87,122.8,65.18
2021-10-16 04:00:00,0.0,,-999.0,21.49,97.48,90.97,1.02,135.0,74.51
2021-10-16 05:00:00,0.0,,-999.0,21.38,97.64,91.03,1.21,148.1,74.9
2021-10-16 06:00:00,80.32,,0.29,21.68,96.9,91.12,1.55,160.0,63.32
2021-10-16 07:00:00,230.4,,0.39,22.27,94.78,91.19,2.2,172.2,77.81
2021-10-16 08:00:00,385.52,,0.45,22.83,91.14,91.25,2.62,184.4,74.48
2021-10-16 09:00:00,536.42,,0.5,24.0,84.93,91.25,2.78,188.3,76.87
2021-10-16 10:00:00,622.67,,0.51,25.72,77.29,91.19,2.76,181.2,87.19
2021-10-16 11:00:00,660.28,,0.52,26.67,72.63,91.09,2.52,173.6,86.19
2021-10-16 12:00:00,670.0,,0.54,27.19,70.26,91.01,2.19,167.4,78.38
2021-10-16 13:00:00,555.75,,0.5,27.42,69.0,90.94,1.87,146.3,93.63
2021-10-16 14:00:00,399.88,,0.44,27.37,68.01,90.88,2.08,109.0,91.62
2021-10-16 15:00:00,228.38,,0.36,26.95,69.19,90.84,2.36,92.4,94.85
2021-10-16 16:00:00,71.8,,0.22,26.13,74.11,90.86,1.78,94.8,88.98
2021-10-16 17:00:00,2.58,,0.07,24.35,85.33,90.94,1.04,102.2,99.39
2021-10-16 18:00:00,0.0,,-999.0,23.28,90.1,91.04,0.9,105.4,100.0
2021-10-16 19:00:00,0.0,,-999.0,22.69,92.34,91.15,0.92,100.7,99.78
2021-10-16 20:00:00,0.0,,-999.0,22.34,93.95,91.25,0.97,87.6,99.73
2021-10-16 21:00:00,0.0,,-999.0,22.08,94.22,91.26,1.41,77.3,100.0
2021-10-16 22:00:00,0.0,,-999.0,21.68,94.77,91.2,1.81,78.9,99.06
2021-10-16 23:00:00,0.0,,-999.0,21.45,95.36,91.13,1.79,84.5,99.01
2021-10-17 00:00:00,0.0,,-999.0,21.21,96.58,91.1,1.4,89.6,99.13
2021-10-17 01:00:00,0.0,,-999.0,21.1,97.14,91.07,0.96,79.2,99.99
2021-10-17 02:00:00,0.0,,-999.0,21.15,96.32,91.01,1.2,58.3,100.0
2021-10-17 03:00:00,0.0,,-999.0,21.15,95.8,91.01,1.48,49.1,99.82
2021-10-17 04:00:00,0.0,,-999.0,21.01,96.1,91.05,1.58,37.3,99.43
2021-10-17 05:00:00,0.0,,-999.0,20.76,96.5,91.13,1.65,22.8,99.63
2021-10-17 06:00:00,74.03,,0.27,20.8,96.01,91.22,1.86,5.6,95.63
2021-10-17 07:00:00,220.82,,0.38,21.21,94.58,91.31,2.24,353.9,98.68
2021-10-17 08:00:00,407.83,,0.47,21.92,92.49,91.39,2.47,346.9,99.51
2021-10-17 09:00:00,530.67,,0.49,22.73,88.65,91.43,2.71,343.9,99.8
2021-10-17 10:00:00,537.05,,0.44,23.43,84.4,91.4,2.77,344.9,99.07
2021-10-17 11:00:00,605.25,,0.48,24.03,80.29,91.33,2.67,345.2,98.25
2021-10-17 12:00:00,540.33,,0.44,24.43,77.53,91.26,2.44,343.3,98.13
2021-10-17 13:00:00,492.08,,0.44,24.57,76.97,91.21,2.15,338.4,98.54
2021-10-17 14:00:00,359.35,,0.4,24.46,78.11,91.17,1.89,332.2,98.05
2021-10-17 15:00:00,213.85,,0.34,24.23,80.85,91.17,1.5,325.4,99.02
2021-10-17 16:00:00,81.22,,0.25,23.77,84.84,91.19,1.12,317.9,99.62
2021-10-17 17:00:00,6.47,,0.19,22.58,92.04,91.22,0.65,310.0,98.66
2021-10-17 18:00:00,0.0,,-999.0,21.96,92.33,91.29,0.71,301.2,99.07
2021-10-17 19:00:00,0.0,,-999.0,21.72,93.45,91.38,0.75,288.7,99.31
2021-10-17 20:00:00,0.0,,-999.0,21.56,94.57,91.46,0.85,279.5,98.63
2021-10-17 21:00:00,0.0,,-999.0,21.34,95.21,91.5,1.13,273.0,99.02
2021-10-17 22:00:00,0.0,,-999.0,21.21,95.63,91.5,1.62,268.2,99.63
2021-10-17 23:00:00,0.0,,-999.0,21.06,96.33,91.49,2.22,266.4,98.95
2021-10-18 00:00:00,0.0,,-999.0,20.81,97.19,91.44,2.53,266.4,99.14
2021-10-18 01:00:00,0.0,,-999.0,20.57,97.32,91.39,2.53,267.1,100.0
2021-10-18 02:00:00,0.0,,-999.0,20.27,97.42,91.36,2.35,266.1,99.21
2021-10-18 03:00:00,0.0,,-999.0,19.95,97.58,91.36,2.14,266.0,99.29
2021-10-18 04:00:00,0.0,,-999.0,19.66,97.93,91.39,1.93,267.3,99.48
2021-10-18 05:00:00,0.0,,-999.0,19.41,98.44,91.45,1.78,268.4,99.32
2021-10-18 06:00:00,67.03,,0.24,19.9,96.13,91.52,2.42,268.6,92.76
2021-10-18 07:00:00,205.57,,0.35,21.52,90.04,91.58,3.33,269.0,94.36
2021-10-18 08:00:00,382.4,,0.44,23.62,81.27,91.62,3.88,270.1,96.04
2021-10-18 09:00:00,514.0,,0.48,25.38,74.98,91.64,3.79,268.6,93.43
2021-10-18 10:00:00,550.12,,0.45,26.48,71.73,91.59,3.49,265.9,98.93
2021-10-18 11:00:00,587.2,,0.46,27.1,69.86,91.52,3.21,264.1,99.59
2021-10-18 12:00:00,413.77,,0.34,27.6,67.9,91.44,3.01,262.8,98.8
2021-10-18 13:00:00,348.52,,0.32,27.68,66.84,91.37,2.81,261.8,98.92
2021-10-18 14:00:00,246.95,,0.27,27.01,70.29,91.33,2.53,262.1,98.86
2021-10-18 15:00:00,152.15,,0.24,26.12,75.7,91.35,2.33,264.6,99.89
2021-10-18 16:00:00,47.38,,0.15,24.89,83.71,91.39,1.76,270.7,99.2
2021-10-18 17:00:00,4.65,,0.14,23.62,91.86,91.44,1.21,277.6,99.28
2021-10-18 18:00:00,0.0,,-999.0,23.0,94.83,91.51,1.14,285.7,98.3
2021-10-18 19:00:00,0.0,,-999.0,22.71,95.86,91.59,1.21,293.4,97.58
2021-10-18 20:00:00,0.0,,-999.0,22.42,96.53,91.67,1.2,297.8,99.36
2021-10-18 21:00:00,0.0,,-999.0,22.1,96.96,91.72,1.25,295.5,98.51
2021-10-18 22:00:00,0.0,,-999.0,21.8,97.0,91.73,1.48,290.5,99.41
2021-10-18 23:00:00,0.0,,-999.0,21.45,97.1,91.71,1.87,286.5,98.94
2021-10-19 00:00:00,0.0,,-999.0,21.05,97.32,91.66,2.13,285.8,98.63
2021-10-19 01:00:00,0.0,,-999.0,20.65,97.55,91.61,2.24,286.3,99.4
2021-10-19 02:00:00,0.0,,-999.0,20.34,97.57,91.56,2.17,288.5,98.68
2021-10-19 03:00:00,0.0,,-999.0,20.1,97.73,91.55,1.89,292.8,94.96
2021-10-19 04:00:00,0.0,,-999.0,19.91,97.95,91.6,1.46,294.6,95.85
2021-10-19 05:00:00,0.0,,-999.0,19.7,98.27,91.7,1.05,295.3,84.45
2021-10-19 06:00:00,96.75,,0.35,20.02,97.14,91.81,1.39,295.1,96.96
2021-10-19 07:00:00,255.27,,0.44,20.59,94.71,91.91,2.18,297.6,82.3
2021-10-19 08:00:00,469.08,,0.55,21.34,91.17,91.95,2.57,304.6,52.78
2021-10-19 09:00:00,706.6,,0.66,22.4,86.21,91.95,2.31,308.5,93.37
2021-10-19 10:00:00,821.03,,0.68,23.52,81.15,91.89,2.02,312.0,42.87
2021-10-19 11:00:00,804.1,,0.64,24.58,76.48,91.79,1.79,310.7,52.41
2021-10-19 12:00:00,681.38,,0.56,25.46,72.94,91.69,1.63,302.2,89.15
2021-10-19 13:00:00,639.55,,0.58,26.03,70.72,91.62,1.43,288.8,67.41
2021-10-19 14:00:00,447.35,,0.5,26.26,69.57,91.58,1.3,278.4,85.14
2021-10-19 15:00:00,273.67,,0.43,26.1,69.85,91.58,1.11,275.1,98.1
2021-10-19 16:00:00,102.8,,0.33,25.6,73.91,91.62,0.71,280.5,96.47
2021-10-19 17:00:00,6.03,,0.19,24.78,77.41,91.67,0.47,297.6,96.69
2021-10-19 18:00:00,0.0,,-999.0,24.54,74.41,91.73,0.33,324.9,97.29
2021-10-19 19:00:00,0.0,,-999.0,24.25,77.3,91.8,0.25,21.4,98.57
2021-10-19 20:00:00,0.0,,-999.0,23.87,78.65,91.86,0.19,71.6,98.85
2021-10-19 21:00:00,0.0,,-999.0,23.36,79.72,91.89,0.21,160.7,98.95
2021-10-19 22:00:00,0.0,,-999.0,22.55,82.99,91.89,0.32,200.1,99.81
2021-10-19 23:00:00,0.0,,-999.0,21.96,85.56,91.88,0.48,229.3,99.59
2021-10-20 00:00:00,0.0,,-999.0,21.27,89.16,91.84,0.55,247.6,99.61
2021-10-20 01:00:00,0.0,,-999.0,20.64,92.11,91.8,0.57,260.9,100.0
2021-10-20 02:00:00,0.0,,-999.0,20.2,93.87,91.77,0.56,276.1,100.0
2021-10-20 03:00:00,0.0,,-999.0,19.88,94.57,91.76,0.57,293.9,100.0
2021-10-20 04:00:00,0.0,,-999.0,19.55,95.29,91.8,0.58,309.4,99.95
2021-10-20 05:00:00,0.0,,-999.0,19.26,96.06,91.87,0.62,320.9,100.0
2021-10-20 06:00:00,75.62,,0.28,19.9,94.2,91.95,1.15,329.6,96.66
2021-10-20 07:00:00,230.65,,0.4,21.27,89.04,92.01,1.83,336.5,97.64
2021-10-20 08:00:00,425.15,,0.5,23.68,80.66,92.05,1.63,347.2,72.19
2021-10-20 09:00:00,491.85,,0.46,25.62,74.38,92.04,1.28,12.6,72.1
